wm_shipment_sk,calendar_date,calendar_period,calendar_date_sk,posting_period,site_id,site_sk,wm_warehouse_cd,warehouse_sk,asn_type_cd,asn_type_desc,shipment_no,qc_hold_upon_receipt_ind,ship_via_cd,manifest_no,bill_of_lading_no,trailer_no,order_no,received_from_no,received_from_vendor_name,received_from_vendor_addr_1,received_from_vendor_addr_2,received_from_vendor_addr_3,received_from_vendor_city,received_from_vendor_state_cd,received_from_vendor_zip,received_from_vendor_phone_no,representative_name,hdr_shipped_cases_qty,hdr_shipped_bottles_qty,hdr_received_cases_qty,hdr_received_bottles_qty,shipped_dt,scheduled_start_receive_dt,scheduled_start_receive_time,first_receipt_dt,first_receipt_time,last_receipt_dt,last_receipt_time,verified_dt,shipment_priority_ind,hrd_asn_status_cd,hdr_asn_status_desc,seal_no,scac_cd,pickticket_order_type,sap_company_cd,warehouse_no,pickicket_wave_no,vendor_asn_no,po_no,po_line_no,item_no,wm_item_sk,wm_item_hist_sk,shipment_seq_no,inventory_type_cd,product_status_cd,bottles_per_case,dtl_shipped_cases_qty,dtl_shipped_bottles_qty,dtl_received_cases_qty,dtl_received_bottles_qty,verified_cases_qty,verified_bottles_qty,pre_received_qty,bottles_per_pallet,laid_in_price_per_case_amt,process_immediate_needs_ind,item_manufacturing_dt,item_expiration_dt,dtl_asn_status_cd,dtl_asn_status_desc,original_pickticket_line_qty,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
62991987,2025-04-30 00:00:00,202504,20250430,,7002,-7002,AGC,-961,1,PO ASN,4185426,,,,,,,702150,KERMIT LYNCH WINE MERCHANT WHSE,363 INDUSTRIAL WAY,,,BENICIA,CA,94510,,,0,22.,1,5.,20250429,20250429,0,20250430,130715,20250430,130715,0,N,40,,,,,30,71100,,,,1,MISCNVL,428533,12991968,1,F,XDK,1.,0,22.,1,5.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-04-22 01:19:23,0,2025-05-01 01:23:41,INFAJOB,WMIAHASNF_15_AGC_4545611_20250421190039.txt,WMI,e4f30bb993913ffe2580bf12dfd48800
55499690,2025-02-20 00:00:00,202502,20250220,,7002,-7002,AGC,-961,3,Inbound ASN,86348253,,,,,,,701200,VALLY WW CA 644,644 HANNA DRIVE,,,AMERICAN CANYON,CA,94503,,,0,110.,0,0.,20250224,20250224,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4119901,1,MISCTXD,2179873,13026456,4,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,4fd2249f65fa691c3e6b6a8d2229c4ec
55478632,2025-03-05 00:00:00,202503,20250305,,7002,-7002,AGC,-961,3,Inbound ASN,86367090,,,,,,,702933,VALLEY WINE WAREHOUSE,75 S KELLY ROAD,,,AMERICAN CANYON,CA,95403,,,0,132.,24,1310.,20250227,20250227,0,20250227,144423,20250227,144536,0,N,40,,,,,9999,99990,,,4134637,1,MISCTXD,2179873,13026456,6,F,XDK,1.,0,22.,6,416.,0,0.,416.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,4f9fc8d777c751c2fd93fcb3d531f951
55381125,2025-02-27 00:00:00,202502,20250227,,7002,-7002,AGC,-961,1,PO ASN,4134108,,,,,,,5212-WCD1,SGWS ARIZONA - ANKAA CA RDC FAIRFIE,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20250224,20250224,0,0,0,0,0,0,N,10,,,,,40,34000,,,,1,MISCPHX,2028527,12886643,1,F,XDK,1.,0,22.,0,0.,0,0.,66.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,26d075c36db0985ffd35b0005fcc4c96
55388357,2025-03-07 00:00:00,202503,20250307,,7002,-7002,AGC,-961,3,Inbound ASN,86348255,,,,,,,705986,WESTERN CA 125,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,462.,26,26.,20250227,20250227,0,20250303,90454,20250303,91509,0,N,40,,,,,9999,99990,,,4131205,1,MISCNVL,428533,12991968,12,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,9f8bb30a1e61aa498b4c69ee072458e2
46565344,2025-03-31 00:00:00,202503,20250331,,7002,-7002,AGC,-961,3,Inbound ASN,84971947,,,,,,,705751,AMUH BORDEAUX-,B1 RUE MATHIEU,,,BRUGES,33,33520,,,0,198.,17,1364.,20250110,20250317,0,20250317,175209,20250317,175431,0,N,40,,,,,9999,99990,,,3808067,1,MISCHIC,2402272,13113973,3,F,XDK,1.,0,22.,1,75.,0,0.,75.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,1dc52dd462ccf99266d64e27c4e599a8
55249337,2025-05-01 00:00:00,202505,20250501,,7002,-7002,AGC,-961,1,PO ASN,4135826,,,,,,,101079,BACARDI USA INC,2701 LE JEUNE ROAD,,,JACKSONVILLE,FL,33134,,CARRIER FOR PRE-PAID SUPPLIER,0,10032.,30,9864.,20250324,20250403,0,20250416,113254,20250416,113454,20250501,N,90,,,,,6600,39600,,,,10,28729,1858925,11952681,7,F,HIC,12.,0,816.,1,816.,1,816.,816.,0.,0.,Y,0,0,90,,0.,2025-02-20 02:22:42,0,2025-05-02 01:23:32,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,a35372b70afdd831bead5f85b41e8a46
55237498,2025-05-09 00:00:00,202505,20250509,,7002,-7002,AGC,-961,1,PO ASN,4125585,,,,,,,703626,LIEU DIT BONBONNETDE VILLEROY-,RUE DU CLOS CHAMEROY,,,SAVIGNY-LES-BEAUNE,21,21420,,,0,22.,3,336.,20250314,20250509,0,20250509,143943,20250509,143943,0,N,40,,,,,1,14000,,,,1,MISCLAK,161017,13060051,1,F,XDK,1.,0,22.,3,336.,0,0.,336.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-05-10 01:23:32,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,f7c648d17222d47f85dc2382daf06efb
63143747,2025-04-25 00:00:00,202504,20250425,,7002,-7002,AGC,-961,3,Inbound ASN,87803926,,,,,,,705986,EDI_104400_JACKSON FAM FINE WINES,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,418.,36,1124.,20250423,20250423,0,20250424,105006,20250424,110010,0,N,40,,,,,9999,99990,,,4183148,1,MISCHIC,2402272,13113973,5,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2025-04-22 01:19:23,0,2025-04-26 01:20:04,INFAJOB,WMIAHASNF_15_AGC_4545611_20250421190039.txt,WMI,30e0f942a0d107b57c9293079d9d0ebd
63550376,2025-04-28 00:00:00,202504,20250428,,7002,-7002,AGC,-961,1,PO ASN,4149668,,,,,,,703336,SANTA CLARA WAREHOUSES INC,360 INDUSTRIAL COURT,,,BENICIA,CA,94510,,,0,22.,3,140.,20250423,20250423,0,20250424,123136,20250424,123145,0,N,40,,,,,91,40000,,,,1,MISCNYM,2179553,12855646,1,F,XDK,1.,0,22.,3,140.,0,0.,140.,0.,0.,Y,0,0,40,,0.,2025-04-22 01:19:23,0,2025-04-29 01:20:22,INFAJOB,WMIAHASNF_15_AGC_4545611_20250421190039.txt,WMI,be4d7acd3893f5bf17078cd8e3457a1f
63323352,2025-04-30 00:00:00,202504,20250430,,7002,-7002,AGC,-961,1,PO ASN,4182419,,,,,,,705986,WESTERN CA 880ERN CA-,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,22.,0,0.,20250508,20250508,0,0,0,0,0,0,N,10,,,,,30,71100,,,,1,MISCNVL,428533,12991968,1,F,XDK,1.,0,22.,0,0.,0,0.,44.,0.,0.,Y,0,0,10,,0.,2025-04-22 01:19:23,0,2025-05-01 01:23:41,INFAJOB,WMIAHASNF_15_AGC_4545611_20250421190039.txt,WMI,4cabbb1461247abdadbee91c64d1c4fa
63222908,2025-04-22 00:00:00,202504,20250422,,7002,-7002,AGC,-961,3,Inbound ASN,87803928,,SNKS,,87803928,1505,,702150,KERMIT LYNCH WINE MERCHANT WHS,363 INDUSTRIAL WAY,,,BENICIA,CA,94510,,,0,286.,26,1302.,20250429,20250429,0,20250430,130635,20250430,130902,0,N,40,,NO,,,9999,99990,,,4132660,1,MISCTXD,2179873,13026456,9,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-04-22 01:19:23,0,2025-05-01 01:23:41,INFAJOB,WMIAHASNF_15_AGC_4545611_20250421190039.txt,WMI,c607f21b854fdda8d75789b3f0e98cc8
36043747,2024-10-01 00:00:00,202410,20241001,,7001,-7001,AGK,-960,1,PO ASN,4014197,,,,,,,700384,UNITED STATES DISTILLED PRODUCTS,1607 SOUTH 12TH STREET,,,PRINCETON,MN,55371,,,0,22.,0,0.,20241009,20241010,0,0,0,0,0,0,N,10,,,,,80,32000,,,,1,MISCALB,279412,4668952,1,F,XDK,1.,0,22.,0,0.,0,0.,22.,0.,0.,Y,0,0,10,,0.,2024-10-01 22:20:07,0,2024-10-01 22:20:07,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,6ea3b3f6e7e577c4bc9b5d585a538b57
35620920,2024-10-07 00:00:00,202410,20241007,,7001,-7001,AGK,-960,3,Inbound ASN,83208283,,SGWS,,NA,NA,,706847,ANKAA GLOBAL LOGISTICS - KY,316 CLERMONT ROAD,,,SHEPHERDSVILLE,KY,40165,,,0,22.,1,1.,20241004,20241004,0,20241007,110711,20241007,110711,0,N,40,,NA,,,9999,99990,,,4017105,1,MISCTXD,31792,4680223,1,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2024-10-01 22:20:07,0,2024-10-07 22:20:46,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,f9e4586aa43de9fb14372eefa6331b26
35828950,2024-10-08 00:00:00,202410,20241008,,7001,-7001,AGK,-960,1,PO ASN,4013505,,,,,,,701559,EDI_100285_BEAM GLOBAL US KY CLE,HIGHWAY 24 526 HAPPY HALLOW ROAD,,,CLERMONT,KY,40110,,,0,22.,1,1.,20241007,20241007,0,20241008,63351,20241008,63351,0,N,40,,,,,91,40100,,,,1,MISCNJR,10620348,4725135,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-10-01 22:20:07,0,2024-10-08 22:20:06,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,ae9415ce7939af0ed4ff9ef273c4a92d
35874151,2024-10-03 00:00:00,202410,20241003,,7001,-7001,AGK,-960,3,Inbound ASN,243933047,,OTHR,,1794975,1076,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,WINDSOR,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,7929.,21,7929.,20240925,20241028,0,20241001,95449,20241001,95450,20241003,N,90,,3704896,,,1500,68000,,,3984224,3,614567,1868838,11905576,3,F,LAK,12.,0,660.,1,660.,1,660.,660.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,a83395ceb3584897f3ae3a65f8a8066a
35901224,2024-10-02 00:00:00,202410,20241002,,7001,-7001,AGK,-960,3,Inbound ASN,24393712,,OTHR,,1796803,866,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,FORT SMITH,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,10920.,17,10920.,20240923,20240924,0,20241001,122931,20241001,122931,20241002,N,90,,4766607,,,1500,68000,,,3994716,2,93165,70020,12035394,2,F,LAK,12.,0,10560.,16,10560.,16,10560.,10560.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,ab8e776e7b557e38b7f9ec556b6b26fc
34322490,2024-09-17 00:00:00,202409,20240917,,7002,-7002,AGC,-961,1,PO ASN,3998155,,,,,,,6612-WCD1,SGWS HAWAII - ANKAA CA RDC FAIRFIEL,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20240916,20240916,0,0,0,0,0,0,N,10,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,0,0.,0,0.,22.,0.,0.,Y,0,0,10,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,eba45a26cea2d4967e26b2686399737b
34162615,2025-01-09 00:00:00,202501,20250109,,7002,-7002,AGC,-961,3,Inbound ASN,82748525,,,,,,,6412-WCD1,SGWS NORTHERN CALIFORNIA - ANKAA CA,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20240916,20240916,0,0,0,0,0,0,N,10,,,,,9999,99990,,,3998146,1,MISCCAN,1547569,12942087,1,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,be40edbced526e68be841b63b8cc5674
72399143,2025-07-09 00:00:00,202507,20250709,,7001,-7001,AGK,-960,3,Inbound ASN,89547260,,,,,,,701542,EDI_100478_CAMPARI LEX KY,440 GREENDALE RD SUITE 175,,,LEXINGTON,KY,40511,,,0,66.,18,1014.,20250708,20250708,0,20250708,131729,20250708,131939,0,N,40,,,,,9999,99990,,,4243762,1,MISCMIN,90516,4663337,3,F,XDK,1.,0,22.,1,39.,0,0.,39.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-09 22:23:12,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,bceaa54919ebdb7a2e36b2f7a957c3ee
72508309,2025-07-21 00:00:00,202507,20250721,,7001,-7001,AGK,-960,3,Inbound ASN,89535377,,,,,,,702041,EDI_103647_SERV LOGIST DE PRAT,CARRETERA DE MURCIA S N,,,JUMILLA,OS,30520,,,0,44.,0,0.,20250805,20250821,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4223093,1,MISCOKT,277894,4703699,2,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-07-02 01:53:55,0,2025-07-21 22:23:13,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,54e2c50d7f197066209d97f84d4783e0
34622054,2024-09-24 00:00:00,202409,20240924,,7001,-7001,AGK,-960,3,Inbound ASN,82767184,,OTHR,,1024871103,W45895,,100285,JIM BEAM BRANDS CO,408 SOUTH 4TH STREET,,,Clermont,KY,40202,,CONSOLIDATED GRAIN AND BARGE C,0,6816.,23,6816.,20240919,20240919,0,20240919,134923,20240919,134923,20240924,N,90,,0183499,,,3200,36900,,,3975664,2,974463,69740,8566266,2,F,COL,6.,0,2064.,7,2064.,7,2064.,2064.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2024-11-21 23:19:56,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,c613024e6ca11b10639e5d5115128327
35796165,2024-10-07 00:00:00,202410,20241007,,7001,-7001,AGK,-960,1,PO ASN,3996814,,,,,,,701542,EDI_100478_CAMPARI LEX KY,440 GREENDALE RD SUITE 175,,,LEXINGTON,KY,40511,,,0,22.,1,1.,20241007,20241007,0,20241007,133159,20241007,133159,0,N,40,,,,,40,34000,,,,1,MISCPHX,9867729,4723601,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-10-01 22:20:07,0,2024-10-07 22:20:46,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,708ca7105034e8d22870f124425c8467
35730793,2024-10-22 00:00:00,202410,20241022,,7001,-7001,AGK,-960,1,PO ASN,4007867,,,,,,,700384,UNITED STATES DISTILLED PRODUCTS,1607 SOUTH 12TH STREET,,,PRINCETON,MN,55371,,,0,22.,4,4.,20241021,20241022,0,20241022,130431,20241022,130453,0,N,40,,,,,41,63100,,,,1,MISCARL,51781,4696109,1,F,XDK,1.,0,22.,4,4.,0,0.,44.,0.,0.,Y,0,0,40,,0.,2024-10-01 22:20:07,0,2024-10-22 22:24:10,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,0a72878a61d339c086240d5641834081
35939646,2024-10-03 00:00:00,202410,20241003,,7001,-7001,AGK,-960,3,Inbound ASN,243933047,,OTHR,,1794975,1076,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,WINDSOR,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,7929.,21,7929.,20240925,20241028,0,20241001,95449,20241001,95450,20241003,N,90,,3704896,,,1500,68000,,,3984224,1,33452,49080,12057946,1,F,LAK,12.,0,1848.,3,1848.,3,1848.,1848.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,a974c0721b1562edf2c09adfe51b7401
35816450,2024-10-03 00:00:00,202410,20241003,,7001,-7001,AGK,-960,3,Inbound ASN,243831288,,OTHR,,1794950,20331,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,WINDSOR,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,9984.,21,9984.,20240926,20241028,0,20241001,112126,20241001,112127,20241003,N,90,,3704960,,,4500,43500,,,3985650,2,33452,49080,12057946,2,F,NYM,12.,0,1440.,2,1440.,2,1440.,1440.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,9085fb5fb9862310da6a65fc001a4b38
35916709,2024-10-08 00:00:00,202410,20241008,,7001,-7001,AGK,-960,1,PO ASN,4017753,,,,,,,100285,JIM BEAM BRANDS CO,408 SOUTH 4TH STREET,,,Frankfort,KY,40202,,At SWS Receiving dock,0,10344.,9,9960.,20241002,20241003,0,20241001,152213,20241003,141928,20241008,N,90,,,,,3200,36900,,,,4,948524,77098,12070656,4,F,COL,12.,0,2340.,2,2340.,2,2340.,2340.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,a094bf993c7e4b1a2990016d5d06ae82
34106745,2024-09-17 00:00:00,202409,20240917,,7002,-7002,AGC,-961,3,Inbound ASN,82748351,,,,,,,6612-WCD1,SGWS HAWAII - ANKAA CA RDC FAIRFIEL,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20240916,20240916,0,0,0,0,0,0,N,10,,,,,9999,99990,,,3998150,1,MISCHIM,920691,13016240,1,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,7b44b61e098e4a2934bbd023cea49f79
72994620,2025-07-01 00:00:00,202507,20250701,,7001,-7001,AGK,-960,1,PO ASN,4245915,,,,,,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,FORT SMITH,NY,10577,,At SWS Receiving dock,0,11220.,17,11220.,20250701,20250701,0,20250701,122551,20250701,122552,20250701,N,90,,,,,1500,68000,,,,1,93165,70020,12035394,1,F,LAK,12.,0,11220.,17,11220.,17,11220.,11220.,0.,0.,Y,0,0,90,,0.,2025-07-02 01:53:55,0,2025-07-02 01:53:55,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,087a06a40cb6dfd9b61757de9413ef07
72456156,2025-07-01 00:00:00,202507,20250701,,7001,-7001,AGK,-960,3,Inbound ASN,88903389,,OTHR,,P5846449,266491,,101079,BACARDI USA INC,2701 LE JEUNE ROAD,,,JACKSONVILLE,FL,33134,,CARRIER FOR PRE-PAID SUPPLIER,0,10248.,20,10248.,20250624,20250701,0,20250701,122236,20250701,122237,20250701,N,90,,308430,,,1500,68000,,,4217164,3,28714,26498,15553750,1,F,LAK,6.,0,2880.,8,2880.,8,2880.,2880.,0.,0.,Y,0,0,90,,0.,2025-07-02 01:53:55,0,2025-07-03 22:22:11,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,97dc77afb11da29d481c8573aa4f0f65
72685351,2025-07-22 00:00:00,202507,20250722,,7001,-7001,AGK,-960,1,PO ASN,4240268,,,,,,,701542,EDI_100478_CAMPARI LEX KY,440 GREENDALE RD SUITE 175,,,LEXINGTON,KY,40511,,,0,22.,1,23.,20250722,20250722,0,20250722,122602,20250722,122602,0,N,40,,,,,70,37000,,,,1,MISCLOU,10615876,4699314,1,F,XDK,1.,0,22.,1,23.,0,0.,89.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-22 22:21:20,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,ec9396d952f9ca97133a74d9e1b4ce79
34619760,2024-10-01 00:00:00,202410,20241001,,7001,-7001,AGK,-960,1,PO ASN,3991923,,,,,,,701582,EDI_100258_HEAVEN HILL 1064,1064 LORETTO ROAD,,,BARDSTOWN,KY,40004,,,0,22.,1,1.,20240930,20240930,0,20241001,73323,20241001,73323,0,N,40,,,,,56,61900,,,,1,MISCTXD,31792,4680223,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-09-19 22:19:53,0,2024-10-01 22:20:07,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,4c6ff8cdfb604c08a95ee91f512d6c6a
36101650,2024-10-01 00:00:00,202410,20241001,,7001,-7001,AGK,-960,3,Inbound ASN,83134113,,,,,,,9211-MWD1,SGWS LOUISIANA - ANKAA KY RDC SHEPH,316 CLERMONT ROAD,,,SHEPHERDSVILLE,KY,40165,,,0,22.,0,0.,20241001,20241001,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4014702,1,MISCLAS,19475,4747617,1,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-10-01 22:20:07,0,2024-10-01 22:20:07,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,68dae9aa381945e7ca3ba3fb76719592
35800136,2024-10-03 00:00:00,202410,20241003,,7001,-7001,AGK,-960,3,Inbound ASN,2439327124,,OTHR,,179680,868,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,FORT SMITH,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,12168.,22,12168.,20240923,20241014,0,20241001,91823,20241001,91823,20241003,N,90,,4766647,,,1500,68000,,,3994717,2,342017,87044,7029553,2,F,LAK,6.,0,6120.,17,6120.,17,6120.,6120.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2024-10-03 22:23:33,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,7dc5353f4c7190bbf9d247ef17b70f66
35897324,2024-10-08 00:00:00,202410,20241008,,7001,-7001,AGK,-960,1,PO ASN,4006833,,,,,,,701559,EDI_100285_BEAM GLOBAL US KY CLE,HIGHWAY 24 526 HAPPY HALLOW ROAD,,,CLERMONT,KY,40110,,,0,22.,6,6.,20241007,20241007,0,20241008,63040,20241008,63114,0,N,40,,,,,46,62100,,,,1,MISCLAS,19475,4747617,1,F,XDK,1.,0,22.,6,6.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-10-01 22:20:07,0,2024-10-08 22:20:06,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,11b61108caaed4830443c59ab1854d41
72694320,2025-07-01 00:00:00,202507,20250701,,7001,-7001,AGK,-960,3,Inbound ASN,89547267,,,,,,,701560,EDI_100478_CAMPARI LEX KYKY FRANK-,1509 LEESTOWN ROAD HWY 421,,,FRANKFORT,KY,40601,,,0,88.,0,0.,20250707,20250707,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4236055,1,MISCNYM,10594110,4720124,4,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-07-02 01:53:55,0,2025-07-02 01:53:55,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,fb23479b4fc5b01e9f5a62cd3b5e7305
72597572,2025-07-09 00:00:00,202507,20250709,,7001,-7001,AGK,-960,3,Inbound ASN,89547260,,,,,,,701542,EDI_100478_CAMPARI LEX KY,440 GREENDALE RD SUITE 175,,,LEXINGTON,KY,40511,,,0,66.,18,1014.,20250708,20250708,0,20250708,131729,20250708,131939,0,N,40,,,,,9999,99990,,,4226610,1,MISCDEL,27626259,4709232,2,F,XDK,1.,0,22.,3,90.,0,0.,90.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-09 22:23:12,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,4ab379c8e64dd922f93fa0b1e008a5e4
72717431,2025-07-10 00:00:00,202507,20250710,,7001,-7001,AGK,-960,1,PO ASN,4244319,,,,,,,705848,EDI_112698_FUSION TRANSPORT,1881 NORMANTOWN ROAD,,,PLAINFIELD,IL,60544,,,0,22.,3,177.,20250709,20250710,0,20250710,92311,20250710,92312,0,N,40,,,,,70,37000,,,,1,MISCLOU,10615876,4699314,1,F,XDK,1.,0,22.,3,177.,0,0.,177.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-10 22:22:52,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,93f52615c5acdbf2d6e96fefb93494a5
72502265,2025-07-17 00:00:00,202507,20250717,,7001,-7001,AGK,-960,1,PO ASN,4237136,,,,,,,701582,EDI_100478_CAMPARI LEX KY4-,1064 LORETTO ROAD,,,BARDSTOWN,KY,40004,,,0,22.,13,742.,20250716,20250716,0,20250717,72650,20250717,72650,0,N,40,,,,,44,64100,,,,1,MISCKSE,63609,4777766,1,F,XDK,1.,0,22.,13,742.,0,0.,742.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-17 22:26:07,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,ef61d816596e9ad78f270bf48a5340f0
34426559,2024-09-25 00:00:00,202409,20240925,,7001,-7001,AGK,-960,1,PO ASN,4001740,,,,,,,706847,ANKAA GLOBAL LOGISTICS - KY,316 CLERMONT ROAD,,,SHEPHERDSVILLE,KY,40165,,,0,22.,6,6.,20240924,20240924,0,20240925,140851,20240925,140914,0,N,40,,,,,100,77000,,,,1,MISCBOL,12366744,4654623,1,F,XDK,1.,0,22.,6,6.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-09-19 22:19:53,0,2024-09-25 22:20:43,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,9f5634cbbbe4bd8df881d756fa7b7705
