wm_item_sk,bottles_per_case,case_weight,case_volume,case_weight_uom,case_volume_uom,case_length,case_width,case_height,case_dimension_uom,site_id,wm_warehouse_cd,item_no,division_cd,division_desc,item_desc,item_size,case_price_amt,bottles_per_pallet,pallet_length,pallet_width,pallet_height,pallet_dimension_uom,max_pallet_stacked_qty,bottles_per_layer,bottle_weight,bottle_volume,pallet_weight,pallet_weight_uom,pallet_volume,pallet_volume_uom,cases_per_layer_qty,layers_per_pallet_qty,item_conveyable_ind,case_putaway_type_cd,bottle_length,bottle_width,bottle_height,bottle_dimension_uom,lpn_label_case_ind,heat_sensitive_ind,force_qualtiy_control_audit_ind,bulk_stack_off_set_cd,wcs_tote_cd,perm_assignment_cd,override_pick_type_cd,scm_item_status_cd,scm_item_status_desc,path_no,corp_suppl_sapvnd_num,vendor_product_no,category_cd,suppl_item_no_xref,scc_barcode,upc_barcode,bupc_barcode,crv_barcode,mon_barcode,ean_barcode,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
220913,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,657847,S,,ANDRE DELORME BRUT BLANC FLEURS,750ML,14.91,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100402,238986,W,,10086891090990,086891090993,,,,,2025-04-12 01:19:12,0,2025-05-31 01:22:44,INFA JOB,WMISTSTYL_2_AGC_4518104_20250411190041.txt,WMI,d0cf90bd66aa29c8b1412a5b5ed0d019
220235,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,915266,S,,CONUNDRUM RED(SC)16,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2016,100102,5389,W,,20017224760126,017224760122,,,,,2025-04-02 22:29:17,0,2025-06-18 22:25:31,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,e148c8bfdab971562db68dba6dacb227
5393093,3,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,976016,S,,RIDGE MONTE BELLO(CAB BLEND) 17 WD,1.5L,360.17,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2017,100434,5985,W,,0744442102006,,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,98992155ffda2d4a898aa2c430a6219e
198506,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,662686,S,,JOEL GOTT SAUV BLANC LIGHT(SC)24,750ML,7.93,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2024,100528,25474,W,,10196383609644,196383009645,,,,,2025-04-12 01:19:12,0,2025-07-01 01:22:06,INFA JOB,WMISTSTYL_2_AGC_4518104_20250411190041.txt,WMI,7b3b0a9fc17293bf5b0a2229f79689bc
94647,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,372841,S,,DEARLY BELOVED I THEE RED,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,102754,10394,W,,,812485010678,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,a29140a99d85e06aec8afbf350164b8f
133657,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,614441,S,,CHT STE MICH CAB SV COLD CRK20SS,750ML,12.18,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2020,100501,22991,W,,40088586686854,088586686856,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,6db1b7c2797c5c5ebc29209c4fdcc402
169526,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,340322,S,,BOWMAN JOHN J BBN SINGLE BRL 100,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100690,25486,L,,20080996002756,080996002752,,,,,2025-01-31 02:27:29,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4315712_20250130190040.txt,WMI,d610b51b1a3a92341fd5fe146d863009
21311694,24,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,SPR0000C,,,Sprinter Vodka Soda Palm Springs Pa,355ML,1.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,13,8,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,0000,0,,L,,10850056545058,850056545051,,,,,2025-02-22 02:21:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4377469_20250221190047.txt,WMI,37a6f0e1c05bbd6a2f99385267bf70ff
168727,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,636582,S,,HIGH WEST WSKY  CSK(#25285)119.8,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100092,25113,L,,10086003267517,086003267510,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,982d23254a2378e15e5634573db8d41e
167777,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,948481,S,,CHT DE MEURSAULT SAV BEAUNE BL 17,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2017,100402,10426,W,,,086891085156,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,4b1e4ddd688ebc08968fe83c0d7a9541
141541,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,594295,F,,CODIGO 1530 TEQ REP(JJSSD212240)80,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100033,30163,L,,10850018046319,850018046312,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,4ff242e5a7693a46d20eddb985f11110
137129,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,642870,R,,CH PAVIE 23 ST EMILION          JN,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2023,100286,22742,W,,,,,,,,2024-10-23 01:52:27,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4020767_20241022190036.txt,WMI,bc90f4e0230b772e5632d5a53c474df0
246177,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,656110,T,,OLD FITZGERALD BBN BIB 7YR 100,700ML,29.69,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,27045,L,,20096749005790,096749005796,,,,,2025-04-12 01:19:12,0,2025-06-20 01:22:51,INFA JOB,WMISTSTYL_2_AGC_4518104_20250411190041.txt,WMI,3544b181c2519949bfa8cd4df33b1615
217083,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,976522,S,,ZACCAGNINI MONT D'ABR RSV 18GB(6/6,750ML,10.33,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,10,Sku Active,2018,101961,21098,W,,,089475501014,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,fc35e65059d6fa19a293887c4fdcad36
2360686,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,986824,S,,PIO CESARE DOLCETTO D'ALBA 19,750ML,14.17,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2019,100333,5827,W,,18014629060016,086891023625,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,4f9f8beca7b2804acc36d3440021cee6
148782,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,995677,D,,CHT D'ESCLANS WHISP ANG ROSE20 PAD,750ML,13.02,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,10,Sku Active,2020,100464,2338,W,,10081753844629,081753833916,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,97f5dcac14dbed7a5a0b174099699a31
2456032,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,586300,S,,KIRKLAND SIGN CHARD SON CO PAD(56),750ML,5.12,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,102754,25632,W,,30096619514077,096619124213,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,68079b5a5f4fd241dae49aa42315b569
27837779,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,660198,S,,WHISTLEPIG RYE 10Y SB(BRLPRG)118.5,750ML,56.67,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,107103,8188,L,,10851460002205,851460002307,,,,,2025-03-21 22:21:55,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4457057_20250321160040.txt,WMI,b481ee6e5acd3bb2467e79bc9b0cbc56
147612,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,598893,A,,RUST EN VREDE ESTATE RED 20,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2020,100402,9636,W,,10086891077397,086891077390,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,dde1cdfcd906e4d05dfd9305d20e4348
190522,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,641767,S,,WEST CORK IRISH WSKY STOUT CASK 80,750ML,19.5,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100402,29740,L,,10086891090631,086891090634,,,,,2025-04-12 01:19:12,0,2025-05-31 01:22:44,INFA JOB,WMISTSTYL_2_AGC_4518104_20250411190041.txt,WMI,2f49915314c7eb3daafe3a49af51c01d
113514,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,576343,E,,RUTHERFORD HILL RED STAGECOACH 16,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2016,100402,5986,W,,10086891087549,086891087542,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,10e853e9b5cbc38bc43384660cfdc75d
133017,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,601259,S,,TEELING WSKY VIR AMER OAK(NM)116.6,750ML,46.6,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,10313,L,,40840202264125,840202264127,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,561947ed969f2a8e2e6eb567ee683e3b
120539,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,608562,S,,PATRON TEQ ANEJO BS(LAPOSTA#32),750ML,31.61,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003062,721733003068,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,a35412922a579f2d4d1ea6431027d5cd
94967,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,376201,S,,GRUET BLANC DE NOIRS PAD(120),750ML,9.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,102754,24927,W,,,,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,8bf91252f72491707537d511b19ea453
143606,24,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,616463,S,,PICINNI PROSECCO VINO SPUM EX DRY,200ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100584,6538,W,,08002793006919,002793006926,,,,,2024-10-12 01:28:12,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3967298_20241011190034.txt,WMI,63ad221df2de95f6c794971e54d1e380
110003,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,987510,N,,MAKERS MARK BBN 90 PAD(42),1.0L,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,26357,L,,10085246139421,085246139424,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,8c9cc042779374354f4e0bb1d4de65ed
123104,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,559798,,,PATRON TEQ REP BS(GRZPRO+LIB#8)80,750ML,34.04,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003055,721733003051,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,443e5eec64c90aff4c69e5ee1fc5c91e
124398,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,599740,S,,MAESTRO DOBEL TEQ DIAM(TWMDF5#5327,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,105565,94,L,,10811538012130,811538012133,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,5f0a0fe2e674b3fdd6933c1df0e413b0
27837459,24,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,659138,S,,SVEDKA VODKA 100 PET,200ML,2.39,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100690,28806,L,,10088004071346,088004071349,,,,,2025-03-21 22:21:55,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4457057_20250321160040.txt,WMI,4446a4c0b213858f8f69cd72e383631b
155616,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,627238,T,,LARCENY BBN VERY SP SB(7558432),750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,8637,L,,10096749005380,096749005383,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,13f45e99f37f07572b4a2eb2954b6862
271744,3,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,660828,S,,WHISTLEPIG RYE WSKY 15YR 102.9,750ML,166.67,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,107103,8188,L,,10850001901274,850001901277,,,,,2025-04-02 22:29:17,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,e96be71451b419cf63abbd32c3b66304
399736,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,657220,S,,KNOB CREEK RYE SB RSV 7YR 115,750ML,31.4,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,8845,L,,10080686010705,080686010708,,,,,2025-04-02 22:29:17,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,7d0710790b7d8ca2dd03a6b1e1b5a4cb
274629,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,626557,G,,ART KARAMOLEGOS MYSTIRIO 24 NAT 21,750ML,39.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2021,101885,220243,W,,,200324900306,,,,,2025-04-02 22:29:17,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,5fcbed70f6348cc9ebd2635caad5fbaa
190842,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,657848,A,,ANDRE DELORME BRUT MINERAUX,750ML,11.88,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100402,238986,W,,10086891090976,086891090979,,,,,2025-04-12 01:19:12,0,2025-05-31 01:22:44,INFA JOB,WMISTSTYL_2_AGC_4518104_20250411190041.txt,WMI,fea2ec0ae536cf03fa4d125c5ecebcfb
194347,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,661348,S,,RUSSELLS RSV BBN PS(RFW#250758)110,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,,100478,28121,L,,20721059000004,721059002974,,,,,2025-06-11 22:24:40,0,2025-06-11 22:24:40,INFA JOB,WMISTSTYL_2_AGK_4691677_20250611020025.txt,WMI,ce80d17fbd92d51f09febddff5f7a734
2657605,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,591949,S,,PLANTATION RUM PANAMA 10 SHRY 101,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,,114864,4255,L,,10695521154218,695521154211,,,,,2025-06-11 22:24:40,0,2025-06-11 22:24:40,INFA JOB,WMISTSTYL_2_AGK_4691677_20250611020025.txt,WMI,56f0cff76a2985825499175c4c53f35a
186869,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,976419,S,,FERRARI CARANO TRESOR 15,750ML,26.67,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2015,105174,8764,W,,10742651138295,742651138298,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,c657cc0f42e98f99965c2bf3db6d5968
303439,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,975783,S,,DON Q RUM 151,750ML,13.49,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,10,Sku Active,,105251,2831,L,,10082301001433,082301751515,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,6828df9e0b0127bb2d646d76e49cd70b
118006,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,618754,E,,CUSUMANO SYRAH 21 SS,750ML,8.41,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2021,100402,4788,W,,10086891082520,086891082523,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,9b2db24bc99c05f1ecc67a80b19807b7
12860823,1,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,912009,S,,14 HANDS ROSE PKEG,19.5L,169.34,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100501,8242,W,,20088586009833,088586009839,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,837cb0587e7c15f3bf87b0bb091ddad9
10659078,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,633550,E,,LOVEBLOCK PINOT NOIR(SC)22 SS,750ML,17.68,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2022,100402,10787,W,,10086891081493,086891081496,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,338000e4beabaaef5fb2ddd287a6961a
153106,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,638666,S,,ANGELS ENVY BBN SB SHR(LUEKE#CE099,750ML,73.84,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,10289,L,,10080480023550,080480989378,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,0e3722669837e623bca93e738bab7dac
151051,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,640455,S,,ANGELS ENVY BBN SB SHR(BATCHCE137,750ML,73.84,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,10289,L,,10080480023703,080480989378,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,cdcf8217831348338f21df9d4bd79510
339415,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,923631,S,,JACK DANIELS LEGACY ED OLD NO 7 86,750ML,16.1,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100608,25358,L,,10082184104030,082184004036,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,a6106f8c774210f10c2ba7e1d38f36c6
119529,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,639460,F,,CODIGO 1530 TEQ REP(JKBISTRO222282,1.0L,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100033,30163,L,,10859061006363,859061006366,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,7851ec58f39b7e63c35981d4cf495205
127276,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,600885,S,,PATRON TEQ ANEJO BS(WALMART #17)80,750ML,28.54,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,27273,L,,20721733003062,721733003068,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,1aa0dce6dac463a1b8ba77c1106374d4
133563,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,319404,C,,MIONETTO SAMPLE UNDERWINE,1.5L,0.01,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,103647,26674,W,,,,,,,,2024-09-17 22:18:28,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3900170_20240917160036.txt,WMI,634ece64f0438650e2fe48bcffb87792
2163886,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,503990,S,,BOOKER FRACTURE SYRAH 17,750ML,59.05,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2017,100092,9992,W,,,,,,,,2024-09-06 10:19:06,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_3868247_20240906040034.txt,WMI,fee13e286a1613e04f6b5f0e53baadca
117361,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,597940,N,,RUSSELLS RSV BBN PS(WESTLQ#220270),750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,28121,L,,20721059000004,721059002974,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,05b4fbd2c2935e764e14ad08c4f0de53
